year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Social support Category
2015,6.6971306800842285,10.083050727844238,0.9264922738075256,66.9000015258789,0.8812236785888672,-0.1796781569719314,0.8509061932563782,0.7678452730178833,0.3053549230098724,0
2022,6.1376118659973145,9.512767791748049,0.8994913697242737,65.94999694824219,0.921780526638031,-0.0139146074652671,0.8392720222473145,0.820756733417511,0.2375174164772033,0
2014,4.975014686584473,8.055885314941406,0.785883367061615,60.13999938964844,0.7118776440620422,0.1077767834067344,0.8406858444213867,0.492254227399826,0.2874471545219421,0
2020,7.314341068267822,10.84605598449707,0.9355823397636414,72.0250015258789,0.9511815905570984,0.0841714069247245,0.2034401446580886,0.7171959280967712,0.2219332903623581,0
2006,4.727870941162109,9.154187202453612,0.8544148802757263,60.58000183105469,0.7715281844139099,-0.2392495721578598,0.7741171717643738,0.4687556028366089,0.2756951451301574,0
2011,6.869248867034912,10.648844718933104,0.9487106800079346,69.45999908447266,0.899774432182312,0.3305873274803161,0.4375953078269958,0.742470383644104,0.1739084124565124,0
2008,6.779774188995361,10.706018447875977,0.8796631097793579,70.9000015258789,0.5430768728256226,0.0435972437262535,0.945625066757202,0.5878764986991882,0.2675805985927582,0
2012,5.824557304382324,9.313336372375488,0.7640715837478638,68.0199966430664,0.703000545501709,-0.084398403763771,0.8668379187583923,0.7054665684700012,0.3979585170745849,0
2014,6.136096477508545,9.365731239318848,0.9039558172225952,65.13999938964844,0.5699619054794312,-0.1907950490713119,0.8265349864959717,0.796721875667572,0.2436035722494125,0
2018,5.268374919891357,8.505483627319336,0.6208825707435608,54.22499847412109,0.7125900387763977,-0.0541049875319004,0.7909668684005737,0.6589143872261047,0.3856313824653625,1
2020,5.354461669921875,9.245415687561035,0.8040085434913635,68.75,0.8285115361213684,-0.1627734750509262,0.8547804951667786,0.7549710273742676,0.4160279631614685,0
2014,3.8319923877716064,7.731912759215412,0.5451184511184692,52.880001068115234,0.5672593116760254,-0.018592364860299276,0.7415405511856079,0.5784098505973816,0.4283196628093719,3
2010,5.268936634063721,9.282611846923828,0.7331522703170776,67.5999984741211,0.5689584016799927,-0.1762193590402603,0.7262616753578186,0.5760765671730042,0.3000602424144745,0
2016,4.732953071594238,7.361058712005615,0.6567234992980957,50.5,0.6812021136283875,0.1027408614754676,0.8632648587226868,0.6158848404884338,0.4561806917190552,1
2019,5.108438014984131,10.0547513961792,0.9482043981552124,66.30000305175781,0.8219298720359802,-0.1149472743272781,0.9428064823150636,0.5765827894210815,0.1998883187770843,0
2014,6.448789119720459,9.542390823364258,0.9074026346206664,68.08000183105469,0.8011914491653442,-0.0957154780626297,0.8866457343101501,0.8247725367546082,0.2780564427375793,0
2008,4.683499813079834,7.941464900970459,0.7562987208366394,56.09999847412109,0.6118761897087097,-0.0373217239975929,0.8792478442192078,0.6688627004623413,0.2521612346172333,0
2016,7.659843444824219,10.74088191986084,0.953940451145172,70.7750015258789,0.9483721852302552,-0.0328765250742435,0.2496595680713653,0.7688056826591492,0.1819984465837478,0
2011,5.31719446182251,9.315958023071287,0.8102344870567322,65.5999984741211,0.5295612812042236,-0.1876236200332641,0.637981653213501,0.5027362704277039,0.2548966407775879,0
2015,4.121940612792969,9.44186019897461,0.5173715949058533,64.19999694824219,0.6399449706077576,-0.2104281187057495,0.5024167895317078,0.4477141499519348,0.2331920862197876,3
2008,7.568029880523682,10.941490173339844,0.9825217127799988,69.86000061035156,0.8941087126731873,0.3149318397045135,0.4869946539402008,0.7451946139335632,0.1477592438459396,0
2015,3.671453714370728,7.02501392364502,0.713019609451294,54.09999847412109,0.7281283140182495,-0.03663906827569,0.7025496959686279,0.6647073030471802,0.2184225767850875,0
2011,5.778874397277832,8.813483238220215,0.8167828321456909,61.900001525878906,0.7816737294197083,-0.0433741696178913,0.82485431432724,0.6887155175209045,0.3614855408668518,0
2007,4.493598461151123,9.434422492980955,0.8105379343032837,64.66000366210938,0.439399778842926,0.0728071630001068,0.8695459365844727,0.5583559274673462,0.2511228919029236,0
2016,5.940446376800537,10.222280502319336,0.9170739650726318,65.9000015258789,0.685299277305603,-0.1630337089300155,0.8676396012306213,0.5832885503768921,0.2313835322856903,0
2021,4.555141448974609,8.378979682922363,0.7127575874328613,61.900001525878906,0.9650933146476746,0.0119830360636115,0.8443530797958374,0.7591469883918762,0.3913096487522125,0
2009,5.431613922119141,9.380593299865724,0.8781614899635315,64.63999938964844,0.8629794716835022,-0.0579254254698753,0.8059104084968567,0.7086459994316101,0.279788464307785,0
2014,4.904579639434815,8.307733535766602,0.7654364109039307,55.58000183105469,0.819018542766571,0.1605844497680664,0.8491942286491394,0.7786993980407715,0.2210967093706131,0
2015,4.823194980621338,8.423455238342285,0.5617201328277588,55.79999923706055,0.5865462422370911,0.0756477490067482,0.7166411876678467,0.4694518744945526,0.328646719455719,3
2018,5.25073766708374,8.224833488464355,0.676825225353241,53.82500076293945,0.8163049817085266,0.0278344172984361,0.884441614151001,0.6296641826629639,0.3556424081325531,1
2013,4.660161018371582,8.277083396911621,0.530139684677124,62.7599983215332,0.7415180206298828,-0.0322823412716388,0.7427741885185242,0.4919309020042419,0.2460526674985885,3
2006,6.127988338470459,9.806320190429688,0.9509803652763368,66.86000061035156,0.8820472359657288,-0.0558798275887966,0.911755919456482,0.8258112072944641,0.2320626080036163,0
2018,6.391825675964356,9.28314208984375,0.822406530380249,66.79565432327081,0.8897370100021362,0.2641344666481018,0.9220781922340392,0.642223596572876,0.1702484637498855,0
2016,4.667941093444824,6.981190204620361,0.5944165587425232,48.5,0.9173228144645692,0.0689851492643356,0.440801739692688,0.7727396488189697,0.1932822316884994,3
2023,6.816531181335449,11.67558765411377,0.921253502368927,71.5,0.9027664065361024,0.1821778863668441,0.3733170926570892,0.741769552230835,0.2453001886606216,0
2018,6.007636070251465,10.148171424865724,0.9366567134857178,64.5999984741211,0.8401829600334167,-0.1038702726364135,0.8237829804420471,0.6108769774436951,0.1615422815084457,0
2021,4.123318672180176,8.684572219848633,0.484740287065506,64.55000305175781,0.8930133581161499,0.0889460444450378,0.7462065815925598,0.5035513639450073,0.4482610523700714,3
2008,4.938560485839844,8.388632774353027,0.7796404957771301,50.86000061035156,0.5842215418815613,0.114720806479454,0.8918901085853577,0.75505530834198,0.2440942972898483,0
2010,6.307098388671875,10.626959800720217,0.8795983195304871,62.20000076293945,0.6777772307395935,-0.033932439982891,0.6872678598396742,0.6453192234039307,0.2972089350223541,0
2020,6.751067638397217,10.39630808186682,0.9008325338363647,68.81927587820965,0.7988347411155701,0.03357271008603405,0.7105674147605896,0.7431688904762268,0.0827369540929794,0
2010,7.321467399597168,10.009517669677734,0.9275330901145936,67.5,0.7545236945152283,-0.0172538831830024,0.8798258304595947,0.8409765362739563,0.1463687568902969,0
2011,4.930511474609375,9.526732444763184,0.8577031493186951,50.5,0.8354480266571045,-0.1656161695718765,0.8191819190979004,0.7200483679771423,0.2302135229110717,0
2013,6.866480350494385,10.2235689163208,0.8957198262214661,67.9800033569336,0.811337947845459,0.0096393087878823,0.8144646286964417,0.8597869277000427,0.2257455140352249,0
2017,5.938895225524902,9.74144172668457,0.8772687315940857,68.1500015258789,0.9228968024253844,0.2084763646125793,0.8838167786598206,0.7758983969688416,0.2315976172685623,0
2022,6.721779823303223,10.754302024841309,0.8634395003318787,70.4000015258789,0.857062578201294,0.3075888752937317,0.4260548055171966,0.7227641940116882,0.2701621353626251,0
2016,5.386307239532471,8.940129280090332,0.6554093360900879,63.400001525878906,0.8165560960769653,-0.2480230927467346,0.7173561453819275,0.6581355333328247,0.2054131478071212,1
2015,6.515445232391357,10.70746612548828,0.9359857439994812,69.69999694824219,0.8329260945320129,0.29444020986557,0.4561337232589721,0.7395622730255127,0.2192618548870086,0
2023,4.8689374923706055,8.513705253601074,0.7808888554573059,55.70000076293945,0.7201213836669922,0.2093175053596496,0.8765022158622742,0.7211174368858337,0.266198456287384,0
2012,5.6207356452941895,10.16328239440918,0.9012951254844666,61.380001068115234,0.6091041564941406,-0.2982528805732727,0.9375179409980774,0.5625643730163574,0.1736044883728027,0
2017,4.124342918395996,9.294217109680176,0.7173815965652466,66.80000305175781,0.4779566526412964,-0.2259803712368011,0.8688267469406128,0.3666414022445678,0.3771968483924866,0
2011,4.725366115570068,9.04700756072998,0.7507486343383789,60.880001068115234,0.3474140465259552,-0.067558467388153,0.7800272107124329,0.4731912612915039,0.5570986866950989,0
2019,4.315479755401611,9.315942764282228,0.6095892786979675,66.9000015258789,0.659331738948822,-0.2167980819940567,0.8889047503471375,0.4588631987571716,0.4334134757518768,1
2023,4.945847034454346,8.237628936767578,0.7158735394477844,57.20000076293945,0.7391365766525269,-0.0275833904743194,0.855074942111969,0.5883089900016785,0.3556301891803741,0
2019,6.665273666381836,10.57219409942627,0.9494022727012634,70.69999694824219,0.9454305171966552,-0.1083071380853653,0.7854418158531189,0.6216586232185364,0.2278384566307068,0
2018,4.041488170623779,8.13913345336914,0.7177203893661499,53.97499847412109,0.7906259298324585,0.0448529310524463,0.8107312917709351,0.6624844074249268,0.3509628474712372,0
2006,6.062851905822754,9.86990451812744,0.8355436325073242,67.77999877929688,0.7442919015884399,0.1611829400062561,0.6336298584938049,0.7524151802062988,0.3476568758487701,0
2016,5.577784061431885,9.288789749145508,0.8373214602470398,63.29999923706055,0.5573694705963135,-0.0522075518965721,0.969482958316803,0.586273729801178,0.274551123380661,0
2019,5.056751728057861,9.014033317565918,0.5348040461540222,63.70000076293945,0.756747841835022,-0.2561972141265869,0.7568674087524414,0.5348886251449585,0.409911572933197,3
2006,4.7393670082092285,9.494558334350586,0.8830357789993286,48.84000015258789,0.8237746357917786,-0.200533777475357,0.7232391834259033,0.6427860260009766,0.2257593423128128,0
2018,4.415729522705078,7.689634323120117,0.6918590664863586,54.20000076293945,0.7372045516967773,-0.0358786582946777,0.7930914163589478,0.6885842084884644,0.3696481883525848,1
2009,4.775316715240479,8.978890419006348,0.8617461323738098,60.91999816894531,0.4314676225185394,-0.1979627907276153,0.8543402552604675,0.5044695138931274,0.4038198292255401,0
2017,7.286804676055908,10.85799789428711,0.9140167832374572,71.6500015258789,0.9345821142196656,0.1652840822935104,0.2393669188022613,0.7561716437339783,0.1750668287277221,0
2007,4.155971050262451,7.82625150680542,0.6751320958137512,57.97999954223633,0.8186995387077332,0.1105625852942466,0.8785075545310974,0.5843750058226067,0.3203354179859161,1
2015,5.076315402984619,8.998518943786621,0.8486766815185547,64.9000015258789,0.725884742434319,0.0637003406882286,0.7926325517101892,0.5831193923950195,0.2324161380529403,0
2008,4.568619251251221,7.475902080535889,0.8128281235694885,50.41999816894531,0.5779337286949158,-0.0602093711495399,0.8484585285186768,0.6232785582542419,0.2395729124546051,0
2007,6.8411149978637695,10.408382415771484,0.8682168126106262,71.16000366210938,0.6828640699386597,0.2146874070167541,0.8678209781646729,0.6420785784721375,0.3198935985565185,0
2023,4.092648506164551,7.809025287628174,0.6703498363494873,61.5,0.6311467885971069,0.2118439972400665,0.800479531288147,0.538413941860199,0.2989624738693237,1
2023,6.968832969665527,11.169257164001465,0.903757095336914,73.30000305175781,0.8909716606140137,0.1035542041063308,0.2467438727617263,0.7453679442405701,0.1845816373825073,0
2007,4.141326904296875,7.367519378662109,0.4789508581161499,47.459999084472656,0.294611781835556,-0.0170876756310462,0.8736096024513245,0.5975165367126465,0.2452083677053451,3
2015,5.061862468719482,9.62545680999756,0.893197774887085,63.20000076293945,0.8560253381729126,-0.0702197030186653,0.7552881836891174,0.6953850984573364,0.2952530980110168,0
2007,4.4316086769104,7.6476898193359375,0.726655125617981,60.59999847412109,0.8183550238609314,-0.0073984451591968,0.6585198044776917,0.6194653511047363,0.133113756775856,0
2018,3.6149280071258554,8.073848724365234,0.5379759073257446,55.5,0.5914683938026428,0.3737184703350067,0.7204447388648987,0.5806729793548584,0.3587200343608856,3
2021,7.57752799987793,10.65512752532959,0.916583240032196,72.69999694824219,0.8197770118713379,-0.0083371615037322,0.7260037660598755,0.5582947134971619,0.2165428102016449,0
2011,5.388766288757324,10.125514030456545,0.8834168910980225,60.93999862670898,0.625847578048706,-0.2844557166099548,0.9351304173469543,0.5642648339271545,0.1652349531650543,0
2014,5.962921619415283,10.057424545288086,0.8630670309066772,65.72000122070312,0.808384358882904,0.2352804988622665,0.8448154330253601,0.7105597853660583,0.2608934938907623,0
2007,5.992826461791992,9.088530540466309,0.8487651944160461,56.2400016784668,0.6940056681632996,0.0820125043392181,0.8355690836906433,0.7606330513954163,0.2964197695255279,0
2018,5.409289360046387,10.2799072265625,0.7935007810592651,70.7750015258789,0.5644556879997253,-0.3395468294620514,0.8603023886680603,0.5636278390884399,0.2550065815448761,0
2016,5.271284580230713,9.17296028137207,0.8199447393417358,67.5999984741211,0.771350622177124,-0.0420126281678676,0.766163922748609,0.5977168083190918,0.3119133710861206,0
2017,7.578744888305664,11.075807571411133,0.95012766122818,71.30000305175781,0.9530168175697328,0.2284082323312759,0.2497113794088363,0.8001062273979187,0.2029138058423996,0
2022,4.8486738204956055,8.619275093078613,0.536297082901001,56.525001525878906,0.7133498191833496,-0.0085874386131763,0.7428398728370667,0.6286621689796448,0.3992744386196136,3
2019,7.425268650054932,10.94701099395752,0.9414774775505066,71.4000015258789,0.885592520236969,0.2068854719400406,0.3600681126117706,0.7281644344329834,0.2305022776126861,0
2022,6.883844375610352,11.17043113708496,0.8807874321937561,73.0999984741211,0.848361074924469,0.1275789886713028,0.2346200942993164,0.7100595235824585,0.1799443662166595,0
2022,6.392257690429688,8.669462203979492,0.8440418243408203,65.7249984741211,0.9139936566352844,-0.0044756936840713,0.5701919794082642,0.787344217300415,0.3387439548969269,0
2019,5.173389434814453,9.577898979187012,0.886756420135498,63.59999847412109,0.8542485237121582,-0.2200269848108291,0.4572606682777405,0.576897144317627,0.1639202535152435,0
2010,4.989277362823486,8.346015930175781,0.6048097610473633,57.29999923706055,0.7830603718757629,0.0528401732444763,0.8625480532646179,0.579225480556488,0.2665020227432251,1
2012,6.2906904220581055,10.484829902648926,0.9370233416557312,71.23999786376953,0.7545861005783081,-0.0652429834008216,0.8435930013656616,0.6443791389465332,0.3664744794368744,0
2016,4.542545795440674,8.438225746154785,0.6174007654190063,53.07500076293945,0.7687893509864807,-0.0481076277792453,0.7574533820152283,0.6926950216293335,0.3780294060707092,1
2015,7.412772655487059,10.768951416015623,0.9390670657157898,71.0999984741211,0.9314689636230468,0.2471514046192169,0.4271522462368011,0.7917089462280273,0.2862802147865295,0
2013,6.340344429016113,10.72353172302246,0.8169928789138794,66.56008734910863,0.6900708675384521,-0.0026161312125623,0.8412318825721741,0.7544782161712646,0.1244448348879814,0
2011,6.959185123443604,10.66575050354004,0.9212855696678162,71.30000305175781,0.9033666253089904,-0.1081112474203109,0.6266245245933533,0.7183658480644226,0.2809947729110718,0
2008,5.420331001281738,8.504487037658691,0.8281759023666382,62.70000076293945,0.686880886554718,0.2188388407230377,0.8632220029830933,0.7189487814903259,0.2058538198471069,0
2016,4.016027927398682,7.6554789543151855,0.8362545371055603,53.400001525878906,0.6960073709487915,-0.0721182823181152,0.8623266816139221,0.7384293675422668,0.3052994310855865,0
2023,6.783402442932129,10.707268714904783,0.9518911838531494,73.0,0.797024130821228,0.1461836844682693,0.6355089545249939,0.4842758178710937,0.5159156918525696,0
2010,7.097251892089844,11.646966934204102,0.9523717164993286,70.5,0.9083030819892884,0.085595391690731,0.4233413338661194,0.7177432775497437,0.2160643935203552,0
2012,4.224593162536621,9.282116889953612,0.824357271194458,65.16000366210938,0.8003972172737122,0.1547951847314834,0.8228790760040283,0.7611356973648071,0.1968708336353302,0
2006,4.318909168243408,7.93972635269165,0.6720021963119507,59.119998931884766,0.6116642355918884,0.0519042685627937,0.7859162092208862,0.4586547613143921,0.3207927942276001,1
2007,4.4148054122924805,8.992175102233887,0.8383274674415588,62.7599983215332,0.7358528971672058,0.1027911677956581,0.8467183113098145,0.5902710556983948,0.2198561728000641,0
2012,5.154521942138672,9.608728408813477,0.819430410861969,65.9800033569336,0.4605746865272522,-0.1363600641489029,0.951667845249176,0.4471284449100494,0.3712364435195923,0
2023,5.704499244689941,7.14727783203125,0.7009750008583069,52.20000076293945,0.8670544028282166,0.0712420642375946,0.6777174472808838,0.6251108646392822,0.3347492218017578,0
2021,6.18530797958374,8.961943626403809,0.8955037593841553,65.30000305175781,0.9274152517318726,0.1826717555522918,0.6615616679191589,0.6984593272209167,0.2326721251010894,0
2011,7.563797950744629,10.870361328125,0.9383960962295532,70.94000244140625,0.9254315495491028,0.3299305737018585,0.3593958914279938,0.7704574465751648,0.181386187672615,0
2016,3.4764926433563232,7.270342350006103,0.5242996215820312,55.45000076293945,0.8098841309547424,0.0367473848164081,0.8236150145530701,0.5840885639190674,0.3247389197349548,3
2017,4.3110671043396,9.380973815917969,0.8583248853683472,64.05000305175781,0.5988755226135254,-0.0078284284099936,0.9367640018463136,0.5280482769012451,0.2347638309001922,0
2022,4.279441356658936,7.661813259124756,0.5876962542533875,57.900001525878906,0.5990874171257019,0.359762966632843,0.883752167224884,0.7224093675613403,0.4378601312637329,3
2008,5.14537525177002,10.12260913848877,0.8554182648658752,63.70000076293945,0.6301114559173584,-0.2097638696432113,0.9263282418251038,0.6327258348464966,0.2149012684822082,0
2012,5.914283752441406,9.984627723693848,0.8412189483642578,65.55999755859375,0.848071813583374,0.0127704413607716,0.8466184735298157,0.7443752288818359,0.1768818944692611,0
2023,5.9651780128479,10.472707748413086,0.9542263746261596,67.80000305175781,0.7547153234481812,-0.0021450684871524,0.8474809527397156,0.6730110049247742,0.1885889023542404,0
2018,2.694303274154663,7.630800724029541,0.5075158476829529,53.57500076293945,0.373535543680191,-0.0945523902773857,0.92760568857193,0.3845614790916443,0.4049043953418731,3
2009,4.055914402008057,7.313473701477051,0.8057809472084045,44.0,0.4110891819000244,-0.0648689791560173,0.9308177828788756,0.660172700881958,0.2184187322854995,0
2023,5.388708114624023,8.31812572479248,0.7494574785232544,62.400001525878906,0.7646791934967041,0.1835504323244094,0.7922512888908386,0.4605893492698669,0.3503893911838531,0
2011,5.608199596405029,8.32568359375,0.7242972254753113,54.7400016784668,0.8518961668014526,0.0057055205106735,0.7904443144798279,0.6576182842254639,0.2092126309871673,0
2021,6.4314470291137695,9.126046180725098,0.796106219291687,65.5999984741211,0.9149038791656494,-0.0847649723291397,0.6632885932922363,0.825840413570404,0.2899767160415649,0
2010,4.101016044616699,6.932192802429199,0.6549649834632874,51.900001525878906,0.8172197341918945,-0.0273049380630254,0.5289803147315979,0.7150307297706604,0.1258378028869629,1
2009,5.700523376464844,10.713811874389648,0.904143452644348,64.76000213623047,0.8959314227104187,0.0310811903327703,0.5061039328575134,0.7074223756790161,0.4218894839286804,0
2008,5.137261867523193,10.815522193908691,0.8402224183082581,62.45418655328104,0.9222112894058228,0.2902140021324157,0.2739450633525848,0.5750729441642761,0.2366344481706619,0
2018,5.121837615966797,8.347026824951172,0.7946053743362427,61.29999923706055,0.9583048224449158,0.0292820204049348,0.772682165907208,0.7233442068099976,0.4143458008766174,0
2008,5.103827476501465,8.450397491455078,0.8571862578392029,64.5,0.7908310890197754,0.0704411268234252,0.8189492225646973,0.7703761458396912,0.2893447279930115,0
2011,3.9460625648498535,7.23084545135498,0.6127367615699768,50.65999984741211,0.7334638237953186,0.0697570294141769,0.8529942035675049,0.6196383833885193,0.2684747874736786,1
2017,5.070750713348389,5.943209171295166,0.895879328250885,64.75,0.6355050206184387,0.0500788986682891,0.8439692258834839,0.697486162185669,0.3629848659038543,0
2023,1.445908546447754,5.829638878155194,0.3684781193733215,55.20000076293945,0.2283011972904205,-0.0803007939547162,0.7384709119796753,0.2605132460594177,0.460166871547699,2
2010,4.461304187774658,9.582661628723145,0.7255633473396301,65.69999694824219,0.4626472592353821,-0.1761550158262252,0.9654724597930908,0.4457100629806518,0.4154092073440552,0
2012,6.018894672393799,8.846890449523926,0.7808194160461426,62.09999847412109,0.8623796701431274,-0.0190016850829124,0.8397014141082764,0.6993523836135864,0.4088801443576813,0
2020,5.72216272354126,9.81241226196289,0.8871294856071472,67.0999984741211,0.8018550872802734,0.0612242296338081,0.8446871042251587,0.5604568123817444,0.4113778173923492,0
2014,3.9679579734802246,8.159071922302246,0.6382522583007812,58.43999862670898,0.6639087200164795,-0.165577545762062,0.8854292035102844,0.5265769958496094,0.2756737470626831,1
2016,5.270723819732666,9.754262924194336,0.8278859257698059,65.7750015258789,0.6573574542999268,0.0208412129431962,0.8531144857406616,0.5127472877502441,0.2634456157684326,0
2020,6.798177242279053,10.639239311218262,0.9293532371520996,70.19999694824219,0.8846240043640137,0.1955483853816986,0.4902039468288421,0.7174813151359558,0.2246551215648651,0
2019,6.431945323944092,9.906707763671877,0.8516858220100403,65.80000305175781,0.9033844470977784,-0.147811472415924,0.8085376024246216,0.8029211759567261,0.2519830167293548,0
2016,5.448901653289795,10.24752426147461,0.8995115756988525,66.75,0.5539517402648926,-0.1927042305469513,0.9241858124732972,0.5899617075920105,0.2433257699012756,0
2019,6.1368327140808105,10.639202117919922,0.7760780453681946,72.4000015258789,0.7400580048561096,-0.0175196640193462,0.8652942180633545,0.6634199619293213,0.2902252078056335,0
2010,4.66891622543335,9.243124961853027,0.7686752676963806,61.70000076293945,0.4862790405750274,-0.0812085941433906,0.8263351917266846,0.4908358454704284,0.2763456106185913,0
2013,3.479412794113159,7.934523105621338,0.5768230557441711,53.77999877929688,0.7832404971122742,-0.0878068879246711,0.8559555411338806,0.6457338333129883,0.2163391858339309,3
2022,5.3783488273620605,10.197015762329102,0.9527610540390016,66.5999984741211,0.7413594126701355,-0.1515699028968811,0.9416257739067078,0.5819082260131836,0.1653018742799759,0
2006,7.144246578216553,10.98492431640625,0.9670411348342896,69.62000274658203,0.943274736404419,0.2348777651786804,0.4728485643863678,0.8147847652435303,0.2086337506771087,0
2010,5.7861328125,8.30844783782959,0.5713159441947937,54.5,0.364205926656723,0.292383462190628,0.851655900478363,0.5266457200050354,0.3719414174556732,3
2021,6.418503761291504,10.390069961547852,0.9511638879776,68.94999694824219,0.7415332198143005,0.0424946136772632,0.895546555519104,0.6915675401687622,0.2411313205957412,0
2016,5.947194576263428,10.886990547180176,0.8452220559120178,70.17500305175781,0.8409671783447266,-0.0796072334051132,0.710712731680307,0.64274001121521,0.3149229884147644,0
2019,7.693003177642822,10.947537422180176,0.9577063918113708,71.0,0.963318407535553,0.0146909113973379,0.1741505861282348,0.7968595027923584,0.1810706257820129,0
2022,3.407532215118408,8.742415428161621,0.4037075340747833,64.67500305175781,0.8645762801170349,-0.0575633011758327,0.6168723702430725,0.3935170769691467,0.4480601847171783,3
2023,6.144763946533203,9.86080837249756,0.7969825267791748,69.0,0.7933783531188965,-0.0315709598362445,0.6783308339573697,0.7079851627349854,0.2103500515222549,0
2011,4.767507076263428,9.635751724243164,0.5822370648384094,65.13999938964844,0.7975736856460571,0.1883785426616668,0.6645815372467041,0.5125404596328735,0.3590679764747619,3
2014,5.750282287597656,10.184454917907717,0.9236422777175904,67.81999969482422,0.8753570914268494,-0.0691915825009346,0.8977417349815369,0.6810146570205688,0.2226437479257583,0
2013,7.158000469207764,9.800621032714844,0.9020692706108092,69.68000030517578,0.8978793025016785,0.008821009658277,0.8128631114959717,0.8089151978492737,0.278147429227829,0
2012,7.217766761779785,11.001253128051758,0.8558768033981323,65.22000122070312,0.9197925925254822,0.058926293444309386,0.5957586921232679,0.7194701433181763,0.223985344171524,0
2023,7.50419282913208,10.996293067932127,0.915669560432434,71.5,0.9227390885353088,0.0894335359334945,0.1835667788982391,0.7570056915283203,0.2294894456863403,0
2018,4.134852886199951,7.327605247497559,0.7267501354217529,54.29999923706055,0.7657695412635803,0.0437043756246566,0.8679240942001343,0.6643990874290466,0.436099499464035,0
2011,6.526334762573242,10.013404846191406,0.8190788626670837,68.68000030517578,0.7007341384887695,0.1035002842545509,0.7527555227279663,0.7576007843017578,0.3168761730194092,0
2009,6.021803379058838,9.227261543273926,0.7793979644775391,65.45999908447266,0.7368808388710022,-0.1138024926185607,0.7743045091629028,0.7959920763969421,0.255967915058136,0
2018,4.661909103393555,9.4203519821167,0.900936722755432,64.17500305175781,0.6630550622940063,-0.0799910351634025,0.9429607391357422,0.5504855513572693,0.2218514829874038,0
2007,4.832634925842285,6.840264320373535,0.7476811408996582,45.2400016784668,0.6430618166923523,0.0676599815487861,0.8540163040161133,0.6269310116767883,0.2402635663747787,0
2012,5.309076309204102,10.017822265625,0.7392805814743042,67.22000122070312,0.470903217792511,-0.2208236753940582,0.7018502354621887,0.5061056017875671,0.3348328173160553,0
2014,3.8887784481048575,8.05664348602295,0.55414879322052,49.27999877929688,0.5088054537773132,0.2382466942071914,0.7075212597846985,0.5733241438865662,0.3272084593772888,3
2006,5.232322216033936,8.255722999572754,0.9030669331550598,61.34000015258789,0.7843011617660522,-0.1252565085887909,0.6088082790374756,0.6500827670097351,0.1950578391551971,0
2015,4.445038795471191,8.394760131835938,0.7039916515350342,52.5,0.799745500087738,-0.0588238164782524,0.7442496418952942,0.6141157150268555,0.3472286760807037,0
2012,3.550609588623047,7.311224937438965,0.6730883121490479,55.58000183105469,0.4870078861713409,-0.0580059587955474,0.8535904884338379,0.5878171920776367,0.193977415561676,1
2018,4.896791934967041,8.996167182922363,0.553759753704071,63.59999847412109,0.7731804251670837,-0.2457125633955001,0.8431727290153503,0.574673593044281,0.4159815609455108,3
2011,7.354225158691406,10.754190444946287,0.9378568530082704,69.81999969482422,0.9364483952522278,0.0954518839716911,0.3195931911468506,0.7088621854782104,0.2052386403083801,0
2017,6.359450817108154,10.774065971374512,0.891119122505188,67.32134913255278,0.7596547603607178,-0.0696192234754562,0.7427800893783569,0.7153031826019287,0.1141231581568718,0
2008,5.052278518676758,8.046941757202148,0.4665534794330597,60.15999984741211,0.6060121655464172,-0.060345135629177,0.801819920539856,0.5446383953094482,0.2318607568740844,3
2016,3.8256309032440186,7.552322387695312,0.7754070162773132,58.17499923706055,0.5329640507698059,-0.144254595041275,0.8875339810167284,0.4010073840618133,0.2279245257377624,0
2011,5.267186164855957,8.314452171325684,0.5098841190338135,54.7599983215332,0.3758226335048675,0.0216461326926946,0.8571776151657104,0.4725620150566101,0.3578008115291595,3
2007,6.138411521911621,9.33012866973877,0.8937067985534668,66.54000091552734,0.7858659625053406,-0.0459718406200408,0.8597608804702759,0.7744238972663879,0.2870900332927704,0
2023,6.42129373550415,9.14017105102539,0.7961934804916382,63.09999847412109,0.8730798363685608,-0.0490502603352069,0.8120350241661072,0.8431468605995178,0.3026299774646759,0
2010,6.739911079406738,8.910987854003906,0.756653904914856,64.4000015258789,0.6693378686904907,-0.0701554268598556,0.6941800713539124,0.8227529525756836,0.302185982465744,0
2012,3.955008029937744,7.482338905334473,0.7437657713890076,52.08000183105469,0.6218487024307251,-0.0719735920429229,0.7262868881225586,0.4865668416023254,0.2997229397296905,0
2022,6.415198802947998,10.16146183013916,0.8867619633674622,70.44999694824219,0.7934855818748474,-0.0136321317404508,0.7963963747024536,0.7752082347869873,0.2525452077388763,0
2015,7.309060573577881,10.769908905029297,0.951861560344696,70.5999984741211,0.9218710064888,0.3265326619148254,0.3565543889999389,0.7495036721229553,0.2096369713544845,0
2013,3.7095787525177,7.614126205444336,0.8782752156257629,54.619998931884766,0.7630213499069214,0.046271912753582,0.8204808235168457,0.6465374827384949,0.3463567495346069,0
2019,4.19691276550293,7.447972774505615,0.8700428009033203,57.5,0.6513082385063171,-0.1064602360129356,0.7982282638549805,0.481123149394989,0.2130432277917862,0
